class,giza_srp_wc,srp_extracted_wc,srp_extracted_freq,giza_eng_wc,eng_dict_wc,giza_srp_count,giza_eng_count,giza_srp_eng_count,giza_srp_orig_diacritics,giza_srp_orig_len,giza_srp_lemm_diacritics,giza_srp_lemm_len,srp_extracted_diacritics,srp_extracted_len,giza_eng_lemm_len,eng_dict_len,giza_srp_orig_diacritics_len_ratio,giza_srp_lemm_diacritics_len_ratio,srp_extracted_diacritics_len_ratio,giza_srp_orig_giza_srp_lemm_len_ratio,giza_srp_orig_srp_extracted_len_ratio,giza_srp_orig_giza_eng_lemm_len_ratio,giza_srp_orig_eng_dict_len_ratio,giza_srp_lemm_srp_extracted_len_ratio,giza_srp_lemm_giza_eng_lemm_len_ratio,giza_srp_lemm_eng_dict_len_ratio,srp_extracted_giza_eng_lemm_len_ratio,srp_extracted_eng_dict_len_ratio
0,2,2,1,1,1,4,2,2,0,19,0,19,0,19,4,4,0.0,0.0,0.0,1.0,1.0,4.75,4.75,1.0,4.75,4.75,4.75,4.75
1,2,2,4,2,2,1,1,1,0,14,0,14,0,14,19,19,0.0,0.0,0.0,1.0,1.0,0.7368421052631579,0.7368421052631579,1.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
1,2,2,2,2,2,4,8,4,2,24,2,25,2,22,22,22,0.08333333333333333,0.08,0.09090909090909091,0.96,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.0,1.0
1,2,2,5,2,2,4,5,4,0,19,0,16,0,16,16,16,0.0,0.0,0.0,1.1875,1.1875,1.1875,1.1875,1.0,1.0,1.0,1.0,1.0
1,2,2,32,2,2,25,22,16,1,25,1,26,1,22,25,25,0.04,0.038461538461538464,0.045454545454545456,0.9615384615384616,1.1363636363636365,1.0,1.0,1.1818181818181819,1.04,1.04,0.88,0.88
0,3,3,1,1,1,2,1,1,1,35,1,32,1,29,8,8,0.02857142857142857,0.03125,0.034482758620689655,1.09375,1.206896551724138,4.375,4.375,1.103448275862069,4.0,4.0,3.625,3.625
1,2,2,1,1,1,1,1,1,0,15,0,15,0,15,9,9,0.0,0.0,0.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667
0,2,2,2,2,2,4,4,4,1,19,1,14,1,14,11,11,0.05263157894736842,0.07142857142857142,0.07142857142857142,1.3571428571428572,1.3571428571428572,1.7272727272727273,1.7272727272727273,1.0,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2727272727272727
0,2,2,1,1,1,1,1,1,0,15,0,14,0,14,5,5,0.0,0.0,0.0,1.0714285714285714,1.0714285714285714,3.0,3.0,1.0,2.8,2.8,2.8,2.8
0,2,2,2,1,1,4,4,4,0,18,0,16,0,12,6,6,0.0,0.0,0.0,1.125,1.5,3.0,3.0,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.0,2.0
1,2,2,8,2,2,4,2,2,0,20,0,18,0,18,18,18,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.0,1.0,1.0,1.0,1.0
1,2,2,2,1,1,1,1,1,1,23,1,22,1,17,9,9,0.043478260869565216,0.045454545454545456,0.058823529411764705,1.0454545454545454,1.3529411764705883,2.5555555555555554,2.5555555555555554,1.2941176470588236,2.4444444444444446,2.4444444444444446,1.8888888888888888,1.8888888888888888
1,2,2,5,2,2,5,8,4,1,28,1,22,1,22,24,24,0.03571428571428571,0.045454545454545456,0.045454545454545456,1.2727272727272727,1.2727272727272727,1.1666666666666667,1.1666666666666667,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
0,2,2,1,1,1,1,1,1,1,17,1,15,1,12,7,7,0.058823529411764705,0.06666666666666667,0.08333333333333333,1.1333333333333333,1.4166666666666667,2.4285714285714284,2.4285714285714284,1.25,2.142857142857143,2.142857142857143,1.7142857142857142,1.7142857142857142
1,2,2,1,2,2,1,4,1,0,16,0,15,0,15,15,15,0.0,0.0,0.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0,1.0,1.0,1.0,1.0
1,2,2,1,2,2,14,65,9,1,16,1,13,1,13,14,14,0.0625,0.07692307692307693,0.07692307692307693,1.2307692307692308,1.2307692307692308,1.1428571428571428,1.1428571428571428,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
1,2,2,2,2,2,2,2,2,0,23,0,21,0,19,21,21,0.0,0.0,0.0,1.0952380952380953,1.2105263157894737,1.0952380952380953,1.0952380952380953,1.105263157894737,1.0,1.0,0.9047619047619048,0.9047619047619048
1,2,2,2,1,1,1,88,1,0,18,0,18,0,18,8,8,0.0,0.0,0.0,1.0,1.0,2.25,2.25,1.0,2.25,2.25,2.25,2.25
1,3,3,1,2,2,1,1,1,0,26,0,23,0,23,13,13,0.0,0.0,0.0,1.1304347826086956,1.1304347826086956,2.0,2.0,1.0,1.7692307692307692,1.7692307692307692,1.7692307692307692,1.7692307692307692
0,2,2,1,1,1,3,2,2,1,26,1,24,1,24,11,11,0.038461538461538464,0.041666666666666664,0.041666666666666664,1.0833333333333333,1.0833333333333333,2.3636363636363638,2.3636363636363638,1.0,2.1818181818181817,2.1818181818181817,2.1818181818181817,2.1818181818181817
0,2,2,1,1,1,1,1,1,0,13,0,13,0,13,6,6,0.0,0.0,0.0,1.0,1.0,2.1666666666666665,2.1666666666666665,1.0,2.1666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665
1,2,2,2,2,2,2,2,2,0,26,0,29,0,26,15,15,0.0,0.0,0.0,0.896551724137931,1.0,1.7333333333333334,1.7333333333333334,1.1153846153846154,1.9333333333333333,1.9333333333333333,1.7333333333333334,1.7333333333333334
1,2,2,4,1,1,1,1,1,2,23,2,22,2,22,6,6,0.08695652173913043,0.09090909090909091,0.09090909090909091,1.0454545454545454,1.0454545454545454,3.8333333333333335,3.8333333333333335,1.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665
0,2,2,2,1,1,2,2,2,0,21,0,15,0,13,10,10,0.0,0.0,0.0,1.4,1.6153846153846154,2.1,2.1,1.1538461538461537,1.5,1.5,1.3,1.3
0,2,2,1,1,1,2,4,2,0,15,0,13,0,14,7,7,0.0,0.0,0.0,1.1538461538461537,1.0714285714285714,2.142857142857143,2.142857142857143,0.9285714285714286,1.8571428571428572,1.8571428571428572,2.0,2.0
0,2,2,1,1,1,4,1,1,1,18,1,16,1,16,4,4,0.05555555555555555,0.0625,0.0625,1.125,1.125,4.5,4.5,1.0,4.0,4.0,4.0,4.0
0,2,2,1,1,1,1,1,1,0,22,0,22,0,22,5,5,0.0,0.0,0.0,1.0,1.0,4.4,4.4,1.0,4.4,4.4,4.4,4.4
0,2,2,7,1,1,5,37,5,0,15,0,14,0,14,5,5,0.0,0.0,0.0,1.0714285714285714,1.0714285714285714,3.0,3.0,1.0,2.8,2.8,2.8,2.8
1,2,2,1,2,2,4,2,2,0,21,0,17,0,17,18,18,0.0,0.0,0.0,1.2352941176470589,1.2352941176470589,1.1666666666666667,1.1666666666666667,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
1,2,2,2,2,2,2,2,2,0,20,0,23,0,19,15,15,0.0,0.0,0.0,0.8695652173913043,1.0526315789473684,1.3333333333333333,1.3333333333333333,1.2105263157894737,1.5333333333333334,1.5333333333333334,1.2666666666666666,1.2666666666666666
1,2,2,7,2,2,6,10,5,1,23,1,17,1,17,18,18,0.043478260869565216,0.058823529411764705,0.058823529411764705,1.3529411764705883,1.3529411764705883,1.2777777777777777,1.2777777777777777,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
1,2,2,13,1,1,1,1,1,0,25,0,25,0,23,9,9,0.0,0.0,0.0,1.0,1.0869565217391304,2.7777777777777777,2.7777777777777777,1.0869565217391304,2.7777777777777777,2.7777777777777777,2.5555555555555554,2.5555555555555554
0,2,2,1,1,1,4,44,4,0,24,0,25,0,18,8,8,0.0,0.0,0.0,0.96,1.3333333333333333,3.0,3.0,1.3888888888888888,3.125,3.125,2.25,2.25
1,2,2,1,1,1,4,2,2,1,13,1,18,1,11,8,8,0.07692307692307693,0.05555555555555555,0.09090909090909091,0.7222222222222222,1.1818181818181819,1.625,1.625,1.6363636363636365,2.25,2.25,1.375,1.375
1,2,2,1,2,2,1,1,1,0,22,0,19,0,19,18,18,0.0,0.0,0.0,1.1578947368421053,1.1578947368421053,1.2222222222222223,1.2222222222222223,1.0,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.0555555555555556
0,2,2,1,1,1,2,1,1,0,16,0,16,0,16,5,5,0.0,0.0,0.0,1.0,1.0,3.2,3.2,1.0,3.2,3.2,3.2,3.2
0,2,2,3,2,2,1,1,1,0,10,0,9,0,9,8,8,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.25,1.25,1.0,1.125,1.125,1.125,1.125
0,2,2,1,1,1,4,2,2,1,23,1,17,1,15,12,12,0.043478260869565216,0.058823529411764705,0.06666666666666667,1.3529411764705883,1.5333333333333334,1.9166666666666667,1.9166666666666667,1.1333333333333333,1.4166666666666667,1.4166666666666667,1.25,1.25
1,2,2,3,2,2,6,10,6,0,21,0,18,0,15,16,16,0.0,0.0,0.0,1.1666666666666667,1.4,1.3125,1.3125,1.2,1.125,1.125,0.9375,0.9375
1,2,2,7,2,2,1,2,1,0,17,0,15,0,15,16,16,0.0,0.0,0.0,1.1333333333333333,1.1333333333333333,1.0625,1.0625,1.0,0.9375,0.9375,0.9375,0.9375
1,2,2,1,2,2,2,2,2,0,21,0,26,0,19,21,21,0.0,0.0,0.0,0.8076923076923077,1.105263157894737,1.0,1.0,1.368421052631579,1.2380952380952381,1.2380952380952381,0.9047619047619048,0.9047619047619048
1,2,2,2,1,1,2,2,2,0,18,0,20,0,17,15,15,0.0,0.0,0.0,0.9,1.0588235294117647,1.2,1.2,1.1764705882352942,1.3333333333333333,1.3333333333333333,1.1333333333333333,1.1333333333333333
1,2,2,1,2,2,3,3,3,0,20,0,29,0,20,16,16,0.0,0.0,0.0,0.6896551724137931,1.0,1.25,1.25,1.45,1.8125,1.8125,1.25,1.25
0,2,2,1,2,2,4,4,4,1,17,1,12,1,12,18,18,0.058823529411764705,0.08333333333333333,0.08333333333333333,1.4166666666666667,1.4166666666666667,0.9444444444444444,0.9444444444444444,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1,2,2,3,2,2,5,3,3,0,16,0,10,0,10,10,10,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0
0,2,2,2,1,1,4,2,2,0,12,0,9,0,9,3,3,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,4.0,4.0,1.0,3.0,3.0,3.0,3.0
0,2,2,1,2,2,4,1,1,1,18,1,15,1,15,15,15,0.05555555555555555,0.06666666666666667,0.06666666666666667,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0
0,2,2,2,1,1,1,2,1,0,16,0,13,0,13,6,6,0.0,0.0,0.0,1.2307692307692308,1.2307692307692308,2.6666666666666665,2.6666666666666665,1.0,2.1666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665
1,2,2,2,2,2,2,2,2,1,20,1,20,1,18,16,16,0.05,0.05,0.05555555555555555,1.0,1.1111111111111112,1.25,1.25,1.1111111111111112,1.25,1.25,1.125,1.125
1,2,2,1,1,1,3,7,3,0,19,0,17,0,13,4,4,0.0,0.0,0.0,1.1176470588235294,1.4615384615384615,4.75,4.75,1.3076923076923077,4.25,4.25,3.25,3.25
0,2,2,2,2,2,7,7,7,1,29,1,21,1,17,12,12,0.034482758620689655,0.047619047619047616,0.058823529411764705,1.380952380952381,1.7058823529411764,2.4166666666666665,2.4166666666666665,1.2352941176470589,1.75,1.75,1.4166666666666667,1.4166666666666667
1,3,3,1,3,3,2,3,2,0,37,0,32,0,32,26,26,0.0,0.0,0.0,1.15625,1.15625,1.4230769230769231,1.4230769230769231,1.0,1.2307692307692308,1.2307692307692308,1.2307692307692308,1.2307692307692308
0,2,2,1,1,1,2,2,2,1,26,0,13,0,13,4,4,0.038461538461538464,0.0,0.0,2.0,2.0,6.5,6.5,1.0,3.25,3.25,3.25,3.25
1,2,2,1,2,2,2,2,2,0,27,0,23,0,23,16,16,0.0,0.0,0.0,1.173913043478261,1.173913043478261,1.6875,1.6875,1.0,1.4375,1.4375,1.4375,1.4375
0,2,2,4,1,1,4,16,4,0,17,0,17,0,14,6,6,0.0,0.0,0.0,1.0,1.2142857142857142,2.8333333333333335,2.8333333333333335,1.2142857142857142,2.8333333333333335,2.8333333333333335,2.3333333333333335,2.3333333333333335
1,2,2,1,2,2,6,6,6,0,26,0,25,0,23,22,22,0.0,0.0,0.0,1.04,1.1304347826086956,1.1818181818181819,1.1818181818181819,1.0869565217391304,1.1363636363636365,1.1363636363636365,1.0454545454545454,1.0454545454545454
0,3,3,1,2,2,2,12,2,0,34,0,36,0,34,19,19,0.0,0.0,0.0,0.9444444444444444,1.0,1.7894736842105263,1.7894736842105263,1.0588235294117647,1.894736842105263,1.894736842105263,1.7894736842105263,1.7894736842105263
1,2,2,1,2,2,3,2,2,0,17,0,14,0,14,15,15,0.0,0.0,0.0,1.2142857142857142,1.2142857142857142,1.1333333333333333,1.1333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
1,2,2,8,2,2,4,4,4,1,15,1,15,1,13,10,10,0.06666666666666667,0.06666666666666667,0.07692307692307693,1.0,1.1538461538461537,1.5,1.5,1.1538461538461537,1.5,1.5,1.3,1.3
1,2,2,3,2,2,15,2,2,1,16,1,17,1,14,15,15,0.0625,0.058823529411764705,0.07142857142857142,0.9411764705882353,1.1428571428571428,1.0666666666666667,1.0666666666666667,1.2142857142857142,1.1333333333333333,1.1333333333333333,0.9333333333333333,0.9333333333333333
1,2,2,1,2,2,10,10,10,0,29,0,27,0,18,22,22,0.0,0.0,0.0,1.0740740740740742,1.6111111111111112,1.3181818181818181,1.3181818181818181,1.5,1.2272727272727273,1.2272727272727273,0.8181818181818182,0.8181818181818182
1,2,2,2,2,2,3,3,3,1,18,1,16,1,16,12,12,0.05555555555555555,0.0625,0.0625,1.125,1.125,1.5,1.5,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
1,2,2,2,1,1,1,3,1,1,21,1,20,1,20,14,14,0.047619047619047616,0.05,0.05,1.05,1.05,1.5,1.5,1.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286
1,2,2,1,2,2,1,6,1,2,15,2,14,2,14,11,11,0.13333333333333333,0.14285714285714285,0.14285714285714285,1.0714285714285714,1.0714285714285714,1.3636363636363635,1.3636363636363635,1.0,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2727272727272727
1,2,2,28,2,2,10,17,10,0,22,0,24,0,16,11,11,0.0,0.0,0.0,0.9166666666666666,1.375,2.0,2.0,1.5,2.1818181818181817,2.1818181818181817,1.4545454545454546,1.4545454545454546
1,2,2,1,2,2,3,2,2,0,25,0,22,0,22,21,21,0.0,0.0,0.0,1.1363636363636365,1.1363636363636365,1.1904761904761905,1.1904761904761905,1.0,1.0476190476190477,1.0476190476190477,1.0476190476190477,1.0476190476190477
1,3,3,15,3,3,19,36,15,0,25,0,21,0,21,27,27,0.0,0.0,0.0,1.1904761904761905,1.1904761904761905,0.9259259259259259,0.9259259259259259,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
1,2,2,1,2,2,2,2,2,0,15,0,12,0,12,19,19,0.0,0.0,0.0,1.25,1.25,0.7894736842105263,0.7894736842105263,1.0,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421
0,2,2,1,1,1,2,1,1,1,16,1,16,1,16,9,9,0.0625,0.0625,0.0625,1.0,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777
1,2,2,51,2,2,19,20,13,1,15,1,9,1,9,13,13,0.06666666666666667,0.1111111111111111,0.1111111111111111,1.6666666666666667,1.6666666666666667,1.1538461538461537,1.1538461538461537,1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923
1,2,2,9,2,2,7,5,5,0,24,0,26,0,24,21,21,0.0,0.0,0.0,0.9230769230769231,1.0,1.1428571428571428,1.1428571428571428,1.0833333333333333,1.2380952380952381,1.2380952380952381,1.1428571428571428,1.1428571428571428
0,2,2,1,1,1,2,6,2,0,24,0,19,0,19,10,10,0.0,0.0,0.0,1.263157894736842,1.263157894736842,2.4,2.4,1.0,1.9,1.9,1.9,1.9
0,2,2,1,2,2,2,2,2,0,17,0,19,0,17,9,9,0.0,0.0,0.0,0.8947368421052632,1.0,1.8888888888888888,1.8888888888888888,1.1176470588235294,2.111111111111111,2.111111111111111,1.8888888888888888,1.8888888888888888
0,4,4,1,2,2,1,3,1,3,36,3,35,3,29,16,16,0.08333333333333333,0.08571428571428572,0.10344827586206896,1.0285714285714285,1.2413793103448276,2.25,2.25,1.206896551724138,2.1875,2.1875,1.8125,1.8125
0,3,3,2,1,1,1,8,1,1,18,1,15,1,15,11,11,0.05555555555555555,0.06666666666666667,0.06666666666666667,1.2,1.2,1.6363636363636365,1.6363636363636365,1.0,1.3636363636363635,1.3636363636363635,1.3636363636363635,1.3636363636363635
1,2,2,2,2,2,3,1,1,1,18,1,16,1,13,14,14,0.05555555555555555,0.0625,0.07692307692307693,1.125,1.3846153846153846,1.2857142857142858,1.2857142857142858,1.2307692307692308,1.1428571428571428,1.1428571428571428,0.9285714285714286,0.9285714285714286
1,2,2,1,2,2,3,1,1,1,22,1,21,1,21,20,20,0.045454545454545456,0.047619047619047616,0.047619047619047616,1.0476190476190477,1.0476190476190477,1.1,1.1,1.0,1.05,1.05,1.05,1.05
1,2,2,59,2,2,17,51,14,0,24,0,19,0,19,18,18,0.0,0.0,0.0,1.263157894736842,1.263157894736842,1.3333333333333333,1.3333333333333333,1.0,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.0555555555555556
0,2,2,1,1,1,1,1,1,1,25,1,25,1,20,7,7,0.04,0.04,0.05,1.0,1.25,3.5714285714285716,3.5714285714285716,1.25,3.5714285714285716,3.5714285714285716,2.857142857142857,2.857142857142857
1,3,3,9,3,3,6,31,6,1,32,1,33,1,30,29,29,0.03125,0.030303030303030304,0.03333333333333333,0.9696969696969697,1.0666666666666667,1.103448275862069,1.103448275862069,1.1,1.1379310344827587,1.1379310344827587,1.0344827586206897,1.0344827586206897
1,2,2,1,1,1,1,1,1,0,25,0,25,0,19,8,8,0.0,0.0,0.0,1.0,1.3157894736842106,3.125,3.125,1.3157894736842106,3.125,3.125,2.375,2.375
0,2,2,1,1,1,3,3,2,0,15,0,17,0,15,5,5,0.0,0.0,0.0,0.8823529411764706,1.0,3.0,3.0,1.1333333333333333,3.4,3.4,3.0,3.0
0,4,4,2,1,1,2,12,2,1,24,1,23,1,23,5,5,0.041666666666666664,0.043478260869565216,0.043478260869565216,1.0434782608695652,1.0434782608695652,4.8,4.8,1.0,4.6,4.6,4.6,4.6
1,3,3,1,2,2,2,2,2,1,32,1,34,1,32,28,28,0.03125,0.029411764705882353,0.03125,0.9411764705882353,1.0,1.1428571428571428,1.1428571428571428,1.0625,1.2142857142857142,1.2142857142857142,1.1428571428571428,1.1428571428571428
1,2,2,3,1,1,2,45,2,0,17,0,11,0,11,9,9,0.0,0.0,0.0,1.5454545454545454,1.5454545454545454,1.8888888888888888,1.8888888888888888,1.0,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.2222222222222223
1,2,2,1,2,2,3,2,2,0,21,0,17,0,17,16,16,0.0,0.0,0.0,1.2352941176470589,1.2352941176470589,1.3125,1.3125,1.0,1.0625,1.0625,1.0625,1.0625
0,3,3,1,1,1,1,17,1,1,33,1,34,1,27,9,9,0.030303030303030304,0.029411764705882353,0.037037037037037035,0.9705882352941176,1.2222222222222223,3.6666666666666665,3.6666666666666665,1.2592592592592593,3.7777777777777777,3.7777777777777777,3.0,3.0
0,2,2,1,1,1,2,120,2,0,22,0,17,0,15,13,13,0.0,0.0,0.0,1.2941176470588236,1.4666666666666666,1.6923076923076923,1.6923076923076923,1.1333333333333333,1.3076923076923077,1.3076923076923077,1.1538461538461537,1.1538461538461537
0,2,2,1,2,2,1,1,1,0,13,0,13,0,14,10,10,0.0,0.0,0.0,1.0,0.9285714285714286,1.3,1.3,0.9285714285714286,1.3,1.3,1.4,1.4
1,3,3,1,3,3,6,3,3,0,27,0,17,0,15,21,21,0.0,0.0,0.0,1.588235294117647,1.8,1.2857142857142858,1.2857142857142858,1.1333333333333333,0.8095238095238095,0.8095238095238095,0.7142857142857143,0.7142857142857143
1,2,2,1,1,1,1,2,1,0,17,0,15,0,15,11,11,0.0,0.0,0.0,1.1333333333333333,1.1333333333333333,1.5454545454545454,1.5454545454545454,1.0,1.3636363636363635,1.3636363636363635,1.3636363636363635,1.3636363636363635
0,2,2,3,1,1,2,1,1,1,15,0,16,0,13,6,6,0.06666666666666667,0.0,0.0,0.9375,1.1538461538461537,2.5,2.5,1.2307692307692308,2.6666666666666665,2.6666666666666665,2.1666666666666665,2.1666666666666665
1,3,3,1,2,2,4,8,4,0,27,0,27,0,22,13,13,0.0,0.0,0.0,1.0,1.2272727272727273,2.076923076923077,2.076923076923077,1.2272727272727273,2.076923076923077,2.076923076923077,1.6923076923076923,1.6923076923076923
1,2,2,2,2,2,9,9,9,0,19,0,18,0,16,15,15,0.0,0.0,0.0,1.0555555555555556,1.1875,1.2666666666666666,1.2666666666666666,1.125,1.2,1.2,1.0666666666666667,1.0666666666666667
0,3,3,1,2,2,1,14,1,1,32,1,30,1,30,21,21,0.03125,0.03333333333333333,0.03333333333333333,1.0666666666666667,1.0666666666666667,1.5238095238095237,1.5238095238095237,1.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286
0,2,2,6,2,2,13,10,6,0,26,0,25,0,23,15,15,0.0,0.0,0.0,1.04,1.1304347826086956,1.7333333333333334,1.7333333333333334,1.0869565217391304,1.6666666666666667,1.6666666666666667,1.5333333333333334,1.5333333333333334
1,2,2,1,1,1,2,2,2,0,17,0,13,0,13,8,8,0.0,0.0,0.0,1.3076923076923077,1.3076923076923077,2.125,2.125,1.0,1.625,1.625,1.625,1.625
1,2,2,1,2,2,3,2,2,0,20,0,23,0,19,15,15,0.0,0.0,0.0,0.8695652173913043,1.0526315789473684,1.3333333333333333,1.3333333333333333,1.2105263157894737,1.5333333333333334,1.5333333333333334,1.2666666666666666,1.2666666666666666
0,2,2,1,1,1,2,1,1,1,19,1,16,1,16,4,4,0.05263157894736842,0.0625,0.0625,1.1875,1.1875,4.75,4.75,1.0,4.0,4.0,4.0,4.0
0,2,2,1,2,2,35,58,31,0,22,0,31,0,22,12,12,0.0,0.0,0.0,0.7096774193548387,1.0,1.8333333333333333,1.8333333333333333,1.4090909090909092,2.5833333333333335,2.5833333333333335,1.8333333333333333,1.8333333333333333
0,2,2,1,1,1,1,25,1,0,22,0,21,0,21,8,8,0.0,0.0,0.0,1.0476190476190477,1.0476190476190477,2.75,2.75,1.0,2.625,2.625,2.625,2.625
0,2,2,1,1,1,1,61,1,1,14,1,13,1,13,4,4,0.07142857142857142,0.07692307692307693,0.07692307692307693,1.0769230769230769,1.0769230769230769,3.5,3.5,1.0,3.25,3.25,3.25,3.25
0,2,2,1,1,1,1,1,1,1,22,1,21,1,21,8,8,0.045454545454545456,0.047619047619047616,0.047619047619047616,1.0476190476190477,1.0476190476190477,2.75,2.75,1.0,2.625,2.625,2.625,2.625
0,2,2,1,2,2,1,1,1,0,20,0,20,0,20,18,18,0.0,0.0,0.0,1.0,1.0,1.1111111111111112,1.1111111111111112,1.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112
0,2,2,1,1,1,4,5,4,0,21,0,23,0,17,4,4,0.0,0.0,0.0,0.9130434782608695,1.2352941176470589,5.25,5.25,1.3529411764705883,5.75,5.75,4.25,4.25
1,2,2,8,2,2,5,3,3,1,22,1,21,1,19,13,13,0.045454545454545456,0.047619047619047616,0.05263157894736842,1.0476190476190477,1.1578947368421053,1.6923076923076923,1.6923076923076923,1.105263157894737,1.6153846153846154,1.6153846153846154,1.4615384615384615,1.4615384615384615
0,3,3,1,1,1,1,3,1,0,28,0,27,0,24,7,7,0.0,0.0,0.0,1.037037037037037,1.1666666666666667,4.0,4.0,1.125,3.857142857142857,3.857142857142857,3.4285714285714284,3.4285714285714284
0,2,2,5,1,1,5,3,3,0,13,0,23,0,9,4,4,0.0,0.0,0.0,0.5652173913043478,1.4444444444444444,3.25,3.25,2.5555555555555554,5.75,5.75,2.25,2.25
1,2,2,1,2,2,2,2,2,0,16,0,18,0,15,16,16,0.0,0.0,0.0,0.8888888888888888,1.0666666666666667,1.0,1.0,1.2,1.125,1.125,0.9375,0.9375
1,2,2,1,2,2,2,2,2,0,23,0,19,0,19,20,20,0.0,0.0,0.0,1.2105263157894737,1.2105263157894737,1.15,1.15,1.0,0.95,0.95,0.95,0.95
1,2,2,11,1,1,2,2,2,1,17,1,19,1,17,5,5,0.058823529411764705,0.05263157894736842,0.058823529411764705,0.8947368421052632,1.0,3.4,3.4,1.1176470588235294,3.8,3.8,3.4,3.4
1,2,2,1,2,2,12,16,7,0,30,0,31,0,35,19,19,0.0,0.0,0.0,0.967741935483871,0.8571428571428571,1.5789473684210527,1.5789473684210527,0.8857142857142857,1.631578947368421,1.631578947368421,1.8421052631578947,1.8421052631578947
1,3,3,3,2,2,8,41,7,0,23,0,22,0,22,19,19,0.0,0.0,0.0,1.0454545454545454,1.0454545454545454,1.2105263157894737,1.2105263157894737,1.0,1.1578947368421053,1.1578947368421053,1.1578947368421053,1.1578947368421053
1,2,2,4,2,2,3,4,3,0,24,0,17,0,17,16,16,0.0,0.0,0.0,1.411764705882353,1.411764705882353,1.5,1.5,1.0,1.0625,1.0625,1.0625,1.0625
1,2,2,2,2,2,3,3,3,0,25,0,19,0,19,15,15,0.0,0.0,0.0,1.3157894736842106,1.3157894736842106,1.6666666666666667,1.6666666666666667,1.0,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.2666666666666666
1,2,2,1,2,2,2,1,1,0,24,0,22,0,22,22,22,0.0,0.0,0.0,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.0,1.0,1.0,1.0,1.0
0,2,2,1,1,1,1,9,1,0,21,0,20,0,20,9,9,0.0,0.0,0.0,1.05,1.05,2.3333333333333335,2.3333333333333335,1.0,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223
0,2,2,2,1,1,9,8,8,0,18,0,13,0,11,4,4,0.0,0.0,0.0,1.3846153846153846,1.6363636363636365,4.5,4.5,1.1818181818181819,3.25,3.25,2.75,2.75
0,3,3,1,2,2,1,1,1,0,31,0,29,0,29,15,15,0.0,0.0,0.0,1.0689655172413792,1.0689655172413792,2.066666666666667,2.066666666666667,1.0,1.9333333333333333,1.9333333333333333,1.9333333333333333,1.9333333333333333
1,2,2,19,2,2,16,82,14,0,20,0,22,0,17,16,16,0.0,0.0,0.0,0.9090909090909091,1.1764705882352942,1.25,1.25,1.2941176470588236,1.375,1.375,1.0625,1.0625
0,3,3,1,1,1,2,9,2,3,38,3,34,3,34,15,15,0.07894736842105263,0.08823529411764706,0.08823529411764706,1.1176470588235294,1.1176470588235294,2.533333333333333,2.533333333333333,1.0,2.2666666666666666,2.2666666666666666,2.2666666666666666,2.2666666666666666
